name,images,Roll_num,Reg_num,ex_atn,DAA,SEPM,DL,NLP,CN,APT,EEIM,MP,DAA_PR,DL_PR,NLP_PR
Bob_Menendez,1.0,M1217,22ACSE8127332,0,0,0,0,0,0,0,0,0,0,0,0
Bob_Newhart,1.0,M1218,22ACSE8266187,0,0,0,0,0,0,0,0,0,0,0,0
Bob_Riley,1.0,M1219,22ACSE6417070,0,0,0,0,0,0,0,0,0,0,0,0
Boutros_Boutros_Ghali,1.0,M1220,22ACSE8612469,0,0,0,0,0,0,0,0,0,0,0,0
Brad_Smith,1.0,M1221,22ACSE1608510,0,0,0,0,0,0,0,0,0,0,0,0
Brad_Wilk,1.0,M1222,22ACSE1790670,0,0,0,0,0,0,0,0,0,0,0,0
Brian_De_Palma,1.0,M1223,22ACSE1933692,0,0,0,0,0,0,0,0,0,0,0,0
Brian_Florence,1.0,M1224,22ACSE1447926,0,0,0,0,0,0,0,0,0,0,0,0
Brian_Grazier,1.0,M1225,22ACSE1891097,0,0,0,0,0,0,0,0,0,0,0,0
Brian_StPierre,1.0,M1226,22ACSE1215149,0,0,0,0,0,0,0,0,0,0,0,0
Bridget_Fonda,3.0,M1227,22ACSE5697899,0,0,0,0,0,0,0,0,0,0,0,0
Cari_Davis,1.0,M1228,22ACSE5533213,0,0,0,0,0,0,0,0,0,0,0,0
Carin_Koch,1.0,M1229,22ACSE9508445,0,0,0,0,0,0,0,0,0,0,0,0
Carla_Gay_Balingit,1.0,M1230,22ACSE4373592,0,0,0,0,0,0,0,0,0,0,0,0
Carla_Tricoli,1.0,M1231,22ACSE3526086,0,0,0,0,0,0,0,0,0,0,0,0
Carlos_De_Abreu,1.0,M1232,22ACSE7797751,0,0,0,0,0,0,0,0,0,0,0,0
Carlos_Iturgaitz,1.0,M1233,22ACSE5811576,0,0,0,0,0,0,0,0,0,0,0,0
Carlos_Lordkipanitse,1.0,M1234,22ACSE8233966,0,0,0,0,0,0,0,0,0,0,0,0
Carlos_Ruckauf,1.0,M1235,22ACSE2364102,0,0,0,0,0,0,0,0,0,0,0,0
Carlos_Ruiz,3.0,M1236,22ACSE5114542,0,0,0,0,0,0,0,0,0,0,0,0
Carly_Fiorina,3.0,M1237,22ACSE1070841,0,0,0,0,0,0,0,0,0,0,0,0
Carly_Gullickson,1.0,M1238,22ACSE9039021,0,0,0,0,0,0,0,0,0,0,0,0
Catherine_Woodard,1.0,M1239,22ACSE8730251,0,0,0,0,0,0,0,0,0,0,0,0
Chan_Ho_Park,1.0,M1240,22ACSE5445205,0,0,0,0,0,0,0,0,0,0,0,0
Chance_Mock,1.0,M1241,22ACSE9744182,0,0,0,0,0,0,0,0,0,0,0,0
Charles_Ingram,1.0,M1242,22ACSE9269302,0,0,0,0,0,0,0,0,0,0,0,0
Charles_Richardson,1.0,M1243,22ACSE2671510,0,0,0,0,0,0,0,0,0,0,0,0
Charles_Rogers,1.0,M1244,22ACSE3488687,0,0,0,0,0,0,0,0,0,0,0,0
Charles_Taylor,9.0,M1245,22ACSE1739193,0,0,0,0,0,0,0,0,0,0,0,0
Charlize_Theron,1.0,M1246,22ACSE6554482,0,0,0,0,0,0,0,0,0,0,0,0
Chea_Sophara,1.0,M1247,22ACSE9014864,0,0,0,0,0,0,0,0,0,0,0,0
Chelsea_Clinton,1.0,M1248,22ACSE9320426,0,0,0,0,0,0,0,0,0,0,0,0
Cherie_Blair,4.0,M1249,22ACSE3637585,0,0,0,0,0,0,0,0,0,0,0,0
Chip_Ganassi,1.0,M1250,22ACSE1765383,0,0,0,0,0,0,0,0,0,0,0,0
Chris_Cirino,1.0,M1251,22ACSE5498473,0,0,0,0,0,0,0,0,0,0,0,0
Chris_Klein,1.0,M1252,22ACSE5731706,0,0,0,0,0,0,0,0,0,0,0,0
Christian_Malcolm,1.0,M1253,22ACSE8903961,0,0,0,0,0,0,0,0,0,0,0,0
Christina_Sawaya,1.0,M1254,22ACSE8938341,0,0,0,0,0,0,0,0,0,0,0,0
Chuanyun_Li,1.0,M1255,22ACSE8255936,0,0,0,0,0,0,0,0,0,0,0,0
Chuck_Yeager,2.0,M1256,22ACSE2277623,0,0,0,0,0,0,0,0,0,0,0,0
Chung_Mong-joon,2.0,M1257,22ACSE9070428,0,0,0,0,0,0,0,0,0,0,0,0
Claire_Hentzen,2.0,M1258,22ACSE5687204,0,0,0,0,0,0,0,0,0,0,0,0
Claire_Leger,2.0,M1259,22ACSE4176912,0,0,0,0,0,0,0,0,0,0,0,0
Clare_Latimer,1.0,M1260,22ACSE5161726,0,0,0,0,0,0,0,0,0,0,0,0
Clark_Randt,1.0,M1261,22ACSE8479741,0,0,0,0,0,0,0,0,0,0,0,0
Claude_Jorda,1.0,M1262,22ACSE5168399,0,0,0,0,0,0,0,0,0,0,0,0
Clemente_de_la_Vega,1.0,M1263,22ACSE1735793,0,0,0,0,0,0,0,0,0,0,0,0
Colin_Campbell,1.0,M1264,22ACSE7898893,0,0,0,0,0,0,0,0,0,0,0,0
Colleen_Atwood,1.0,M1265,22ACSE3914840,0,0,0,0,0,0,0,0,0,0,0,0
Compay_Segundo,1.0,M1266,22ACSE3042367,0,0,0,0,0,0,0,0,0,0,0,0
Conrad_Black,1.0,M1267,22ACSE1118559,0,0,0,0,0,0,0,0,0,0,0,0
Craig_Morgan,1.0,M1268,22ACSE3387549,0,0,0,0,0,0,0,0,0,0,0,0
Dan_Duquette,1.0,M1269,22ACSE8645173,0,0,0,0,0,0,0,0,0,0,0,0
Daniel_Montgomery,1.0,M1270,22ACSE2177562,0,0,0,0,0,0,0,0,0,0,0,0
Daniel_Ortega,1.0,M1271,22ACSE8660165,0,0,0,0,0,0,0,0,0,0,0,0
Daniel_Patrick_Moynihan,1.0,M1272,22ACSE9855055,0,0,0,0,0,0,0,0,0,0,0,0
Daniel_Rouse,1.0,M1273,22ACSE4948430,0,0,0,0,0,0,0,0,0,0,0,0
Daniell_Sunjata,1.0,M1274,22ACSE6703495,0,0,0,0,0,0,0,0,0,0,0,0
Danny_Ainge,1.0,M1275,22ACSE1454466,0,0,0,0,0,0,0,0,0,0,0,0
Darren_Clarke,2.0,M1276,22ACSE6708312,0,0,0,0,0,0,0,0,0,0,0,0
Daryl_Jones,1.0,M1277,22ACSE7697483,0,0,0,0,0,0,0,0,0,0,0,0
David_Caraway,2.0,M1278,22ACSE4161525,0,0,0,0,0,0,0,0,0,0,0,0
David_Glenn,1.0,M1279,22ACSE4659518,0,0,0,0,0,0,0,0,0,0,0,0
David_Leahy,2.0,M1280,22ACSE7000719,0,0,0,0,0,0,0,0,0,0,0,0
David_Modell,1.0,M1281,22ACSE1628755,0,0,0,0,0,0,0,0,0,0,0,0
David_Scott_Morris,1.0,M1282,22ACSE4806562,0,0,0,0,0,0,0,0,0,0,0,0
David_Zeplowitz,1.0,M1283,22ACSE5021812,0,0,0,0,0,0,0,0,0,0,0,0
Dawn_Staley,1.0,M1284,22ACSE9056469,0,0,0,0,0,0,0,0,0,0,0,0
Debra_Rose,1.0,M1285,22ACSE7203272,0,0,0,0,0,0,0,0,0,0,0,0
Debra_Yang,1.0,M1286,22ACSE2434292,0,0,0,0,0,0,0,0,0,0,0,0
Denis_Fassou-Nguesso,1.0,M1287,22ACSE3928286,0,0,0,0,0,0,0,0,0,0,0,0
Dennis_Oswald,1.0,M1288,22ACSE6021998,0,0,0,0,0,0,0,0,0,0,0,0
Derrick_Taylor,1.0,M1289,22ACSE9231505,0,0,0,0,0,0,0,0,0,0,0,0
Diana_Renee_Valdivieso_Dubon,1.0,M1290,22ACSE6344532,0,0,0,0,0,0,0,0,0,0,0,0
Diane_Lane,1.0,M1291,22ACSE7047623,0,0,0,0,0,0,0,0,0,0,0,0
Dick_Cheney,14.0,M1292,22ACSE6322191,0,0,0,0,0,0,0,0,0,0,0,0
Dick_Smothers,1.0,M1293,22ACSE7246783,0,0,0,0,0,0,0,0,0,0,0,0
Dino_de_Laurentis,2.0,M1294,22ACSE7597801,0,0,0,0,0,0,0,0,0,0,0,0
Dita_Von_Tesse,1.0,M1295,22ACSE1504785,0,0,0,0,0,0,0,0,0,0,0,0
Don_Henley,1.0,M1296,22ACSE2828426,0,0,0,0,0,0,0,0,0,0,0,0
Don_Nickles,2.0,M1297,22ACSE3450300,0,0,0,0,0,0,0,0,0,0,0,0
Donald_Anderson,1.0,M1298,22ACSE4409959,0,0,0,0,0,0,0,0,0,0,0,0
Donald_Regan,1.0,M1299,22ACSE1533012,0,0,0,0,0,0,0,0,0,0,0,0
Doris_Schroeder,4.0,M1300,22ACSE4734603,0,0,0,0,0,0,0,0,0,0,0,0
Dorothy_Lamour,1.0,M1301,22ACSE5144124,0,0,0,0,0,0,0,0,0,0,0,0
Drew_Bledsoe,1.0,M1302,22ACSE9340645,0,0,0,0,0,0,0,0,0,0,0,0
Earl_Campbell,1.0,M1303,22ACSE4192364,0,0,0,0,0,0,0,0,0,0,0,0
Eduardo_Duhalde,14.0,M1304,22ACSE1160474,0,0,0,0,0,0,0,0,0,0,0,0
Edward_Egan,1.0,M1305,22ACSE6492871,0,0,0,0,0,0,0,0,0,0,0,0
Edward_Johnson,1.0,M1306,22ACSE6587497,0,0,0,0,0,0,0,0,0,0,0,0
Edwin_Edwards,3.0,M1307,22ACSE3274616,0,0,0,0,0,0,0,0,0,0,0,0
Eglis_Yaima_Cruz,1.0,M1308,22ACSE9646664,0,0,0,0,0,0,0,0,0,0,0,0
El_Hadji_Diouf,1.0,M1309,22ACSE8742862,0,0,0,0,0,0,0,0,0,0,0,0
Ellen_Pompeo,1.0,M1310,22ACSE5451138,0,0,0,0,0,0,0,0,0,0,0,0
Elodie_Bouchez,1.0,M1311,22ACSE3885742,0,0,0,0,0,0,0,0,0,0,0,0
Emilio_Botin,1.0,M1312,22ACSE8567184,0,0,0,0,0,0,0,0,0,0,0,0
Emmanuel_Filiberto,1.0,M1313,22ACSE9083788,0,0,0,0,0,0,0,0,0,0,0,0
Enrique_Iglesias,1.0,M1314,22ACSE4512535,0,0,0,0,0,0,0,0,0,0,0,0
Eric_Bana,1.0,M1315,22ACSE1490648,0,0,0,0,0,0,0,0,0,0,0,0
Eric_Benet,1.0,M1316,22ACSE6985161,0,0,0,0,0,0,0,0,0,0,0,0
Eric_Rosser,2.0,M1317,22ACSE4007114,0,0,0,0,0,0,0,0,0,0,0,0
Erick_Barkley,1.0,M1318,22ACSE1836134,0,0,0,0,0,0,0,0,0,0,0,0
Ernie_Eves,2.0,M1319,22ACSE4067793,0,0,0,0,0,0,0,0,0,0,0,0
Ernie_Fletcher,2.0,M1320,22ACSE9605873,0,0,0,0,0,0,0,0,0,0,0,0
Estella_Warren,1.0,M1321,22ACSE4577912,0,0,0,0,0,0,0,0,0,0,0,0
Eva_Dimas,2.0,M1322,22ACSE7567723,0,0,0,0,0,0,0,0,0,0,0,0
Farouk_Kaddoumi,1.0,M1323,22ACSE1819320,0,0,0,0,0,0,0,0,0,0,0,0
Fernando_Vargas,4.0,M1324,22ACSE2199886,0,0,0,0,0,0,0,0,0,0,0,0
Filip_De_Winter,1.0,M1325,22ACSE9209535,0,0,0,0,0,0,0,0,0,0,0,0
Flavia_Pennetta,1.0,M1326,22ACSE4568307,0,0,0,0,0,0,0,0,0,0,0,0
Francis_Crick,1.0,M1327,22ACSE5512864,0,0,0,0,0,0,0,0,0,0,0,0
Frank_Keating,1.0,M1328,22ACSE7062944,0,0,0,0,0,0,0,0,0,0,0,0
Frank_Lautenberg,2.0,M1329,22ACSE6532757,0,0,0,0,0,0,0,0,0,0,0,0
Frank_Sinatra,1.0,M1330,22ACSE7320674,0,0,0,0,0,0,0,0,0,0,0,0
Fred_Swan,1.0,M1331,22ACSE9294661,0,0,0,0,0,0,0,0,0,0,0,0
Fred_Wilpon,1.0,M1332,22ACSE4604859,0,0,0,0,0,0,0,0,0,0,0,0
Fujio_Mitarai,1.0,M1333,22ACSE8972086,0,0,0,0,0,0,0,0,0,0,0,0
Gabriella_Bo,1.0,M1334,22ACSE4340424,0,0,0,0,0,0,0,0,0,0,0,0
Garth_Drabinsky,1.0,M1335,22ACSE9767527,0,0,0,0,0,0,0,0,0,0,0,0
Gary_Bald,1.0,M1336,22ACSE2994212,0,0,0,0,0,0,0,0,0,0,0,0
Gary_Barnett,1.0,M1337,22ACSE7052322,0,0,0,0,0,0,0,0,0,0,0,0
Gavyn_Arthur,1.0,M1338,22ACSE9425789,0,0,0,0,0,0,0,0,0,0,0,0
George_HW_Bush,13.0,M1339,22ACSE5904435,0,0,0,0,0,0,0,0,0,0,0,0
George_Maxwell_Richards,1.0,M1340,22ACSE8706570,0,0,0,0,0,0,0,0,0,0,0,0
George_Murphy,1.0,M1341,22ACSE5668411,0,0,0,0,0,0,0,0,0,0,0,0
Georgina_Papin,1.0,M1342,22ACSE4815075,0,0,0,0,0,0,0,0,0,0,0,0
Gerald_Barbarito,1.0,M1343,22ACSE1209151,0,0,0,0,0,0,0,0,0,0,0,0
Gerry_Kelly,1.0,M1344,22ACSE7938115,0,0,0,0,0,0,0,0,0,0,0,0
Giannina_Facio,1.0,M1345,22ACSE3675833,0,0,0,0,0,0,0,0,0,0,0,0
Gideon_Black,1.0,M1346,22ACSE1770721,0,0,0,0,0,0,0,0,0,0,0,0
Gil_Cates,1.0,M1347,22ACSE1513197,0,0,0,0,0,0,0,0,0,0,0,0
Gina_Lollobrigida,1.0,M1348,22ACSE4531682,0,0,0,0,0,0,0,0,0,0,0,0
Gisele_Bundchen,2.0,M1349,22ACSE8387722,0,0,0,0,0,0,0,0,0,0,0,0
Giuseppe_Morchio,1.0,M1350,22ACSE2157847,0,0,0,0,0,0,0,0,0,0,0,0
Glafcos_Clerides,4.0,M1351,22ACSE1944346,0,0,0,0,0,0,0,0,0,0,0,0
Gloria_Gaynor,1.0,M1352,22ACSE9675580,0,0,0,0,0,0,0,0,0,0,0,0
Gong_Li,1.0,M1353,22ACSE7067234,0,0,0,0,0,0,0,0,0,0,0,0
Gonzalo_Barrientos,1.0,M1354,22ACSE8882041,0,0,0,0,0,0,0,0,0,0,0,0
Gore_Verbinski,1.0,M1355,22ACSE9429663,0,0,0,0,0,0,0,0,0,0,0,0
Gore_Vidal,1.0,M1356,22ACSE8103921,0,0,0,0,0,0,0,0,0,0,0,0
Greg_Frers,1.0,M1357,22ACSE8966258,0,0,0,0,0,0,0,0,0,0,0,0
Greg_Gilbert,2.0,M1358,22ACSE8784054,0,0,0,0,0,0,0,0,0,0,0,0
Gregorio_Honasan,1.0,M1359,22ACSE9108809,0,0,0,0,0,0,0,0,0,0,0,0
Hama_Arba_Diallo,1.0,M1360,22ACSE5656246,0,0,0,0,0,0,0,0,0,0,0,0
Hana_Makhmalbaf,1.0,M1361,22ACSE9550323,0,0,0,0,0,0,0,0,0,0,0,0
Hank_Azaria,1.0,M1362,22ACSE8987647,0,0,0,0,0,0,0,0,0,0,0,0
Harvey_Weinstein,2.0,M1363,22ACSE5720999,0,0,0,0,0,0,0,0,0,0,0,0
Hasan_Wirayuda,1.0,M1364,22ACSE8295639,0,0,0,0,0,0,0,0,0,0,0,0
Hashim_Thaci,2.0,M1365,22ACSE3204721,0,0,0,0,0,0,0,0,0,0,0,0
Hassan_Wirajuda,2.0,M1366,22ACSE9436934,0,0,0,0,0,0,0,0,0,0,0,0
Hector_Babenco,3.0,M1367,22ACSE7297353,0,0,0,0,0,0,0,0,0,0,0,0
Herb_Ritts,1.0,M1368,22ACSE6793899,0,0,0,0,0,0,0,0,0,0,0,0
Hideki_Matsui,2.0,M1369,22ACSE5879117,0,0,0,0,0,0,0,0,0,0,0,0
Hidetoshi_Nakata,1.0,M1370,22ACSE7881422,0,0,0,0,0,0,0,0,0,0,0,0
Hillary_Clinton,14.0,M1371,22ACSE4980093,0,0,0,0,0,0,0,0,0,0,0,0
Hisao_Oguchi,2.0,M1372,22ACSE7466769,0,0,0,0,0,0,0,0,0,0,0,0
Hitomi_Soga,5.0,M1373,22ACSE1749878,0,0,0,0,0,0,0,0,0,0,0,0
Hrithik_Roshan,1.0,M1374,22ACSE5565078,0,0,0,0,0,0,0,0,0,0,0,0
Huan_Chung_Yi,1.0,M1375,22ACSE6090868,0,0,0,0,0,0,0,0,0,0,0,0
Hugh_Campbell,1.0,M1376,22ACSE5046724,0,0,0,0,0,0,0,0,0,0,0,0
Hutomo_Mandala_Putra,1.0,M1377,22ACSE6899617,0,0,0,0,0,0,0,0,0,0,0,0
Imran_Khan,1.0,M1378,22ACSE3699747,0,0,0,0,0,0,0,0,0,0,0,0
Ivan_Lee,1.0,M1379,22ACSE1490039,0,0,0,0,0,0,0,0,0,0,0,0
JJ_Redick,2.0,M1380,22ACSE8814376,0,0,0,0,0,0,0,0,0,0,0,0
Jaap_de_Hoop_Scheffer,1.0,M1381,22ACSE3571294,0,0,0,0,0,0,0,0,0,0,0,0
James_Barksdale,1.0,M1382,22ACSE6653969,0,0,0,0,0,0,0,0,0,0,0,0
James_Hallock,1.0,M1383,22ACSE5824683,0,0,0,0,0,0,0,0,0,0,0,0
James_Hoffa,1.0,M1384,22ACSE5035795,0,0,0,0,0,0,0,0,0,0,0,0
James_Kirtley,1.0,M1385,22ACSE8022552,0,0,0,0,0,0,0,0,0,0,0,0
James_Murdoch,1.0,M1386,22ACSE6024826,0,0,0,0,0,0,0,0,0,0,0,0
James_Wallack,1.0,M1387,22ACSE2254548,0,0,0,0,0,0,0,0,0,0,0,0
Jamie_Kellner,1.0,M1388,22ACSE8734146,0,0,0,0,0,0,0,0,0,0,0,0
Jamie_King,1.0,M1389,22ACSE1684456,0,0,0,0,0,0,0,0,0,0,0,0
Jane_Fonda,2.0,M1390,22ACSE4184329,0,0,0,0,0,0,0,0,0,0,0,0
Janet_Leigh,1.0,M1391,22ACSE2632312,0,0,0,0,0,0,0,0,0,0,0,0
Janette_Husarova,1.0,M1392,22ACSE7646148,0,0,0,0,0,0,0,0,0,0,0,0
Jaromir_Jagr,1.0,M1393,22ACSE2352664,0,0,0,0,0,0,0,0,0,0,0,0
Javier_Zanetti,1.0,M1394,22ACSE5774330,0,0,0,0,0,0,0,0,0,0,0,0
Jean_Brumley,2.0,M1395,22ACSE9304930,0,0,0,0,0,0,0,0,0,0,0,0
Jean_Carnahan,2.0,M1396,22ACSE5479964,0,0,0,0,0,0,0,0,0,0,0,0
Jeff_Hornacek,1.0,M1397,22ACSE8430259,0,0,0,0,0,0,0,0,0,0,0,0
Jen_Bice,1.0,M1398,22ACSE2107562,0,0,0,0,0,0,0,0,0,0,0,0
Jen_Schefft,1.0,M1399,22ACSE3885370,0,0,0,0,0,0,0,0,0,0,0,0
Jennifer_Furminger,1.0,M1400,22ACSE8658219,0,0,0,0,0,0,0,0,0,0,0,0
Jennifer_Tilly,1.0,M1401,22ACSE4443502,0,0,0,0,0,0,0,0,0,0,0,0
Jeremy_Gompertz,1.0,M1402,22ACSE1316831,0,0,0,0,0,0,0,0,0,0,0,0
Jeremy_Shockey,2.0,M1403,22ACSE1709089,0,0,0,0,0,0,0,0,0,0,0,0
Jerry_Regier,4.0,M1404,22ACSE2060107,0,0,0,0,0,0,0,0,0,0,0,0
Jerry_Sexton,1.0,M1405,22ACSE9255081,0,0,0,0,0,0,0,0,0,0,0,0
Jerry_Springer,4.0,M1406,22ACSE6481393,0,0,0,0,0,0,0,0,0,0,0,0
Jessica_Capshaw,1.0,M1407,22ACSE6426670,0,0,0,0,0,0,0,0,0,0,0,0
Jessica_Lynch,2.0,M1408,22ACSE4986887,0,0,0,0,0,0,0,0,0,0,0,0
Jiang_Zemin,20.0,M1409,22ACSE5924006,0,0,0,0,0,0,0,0,0,0,0,0
Jim_Greenwood,1.0,M1410,22ACSE4804237,0,0,0,0,0,0,0,0,0,0,0,0
Jim_Harrick,2.0,M1411,22ACSE1252058,0,0,0,0,0,0,0,0,0,0,0,0
Jim_Schwarz,1.0,M1412,22ACSE9114470,0,0,0,0,0,0,0,0,0,0,0,0
Jim_Sterk,1.0,M1413,22ACSE4296788,0,0,0,0,0,0,0,0,0,0,0,0
Jiri_Novak,11.0,M1414,22ACSE4212362,0,0,0,0,0,0,0,0,0,0,0,0
Joe_Dicaro,1.0,M1415,22ACSE7942039,0,0,0,0,0,0,0,0,0,0,0,0
Joe_Mantegna,1.0,M1416,22ACSE6138734,0,0,0,0,0,0,0,0,0,0,0,0
Joe_Torre,4.0,M1417,22ACSE7068268,0,0,0,0,0,0,0,0,0,0,0,0
Joe_Vandever,1.0,M1418,22ACSE7580896,0,0,0,0,0,0,0,0,0,0,0,0
Joel_Gallen,1.0,M1419,22ACSE2471824,0,0,0,0,0,0,0,0,0,0,0,0
Joey_Harrington,1.0,M1420,22ACSE1040837,0,0,0,0,0,0,0,0,0,0,0,0
John_Banko,2.0,M1421,22ACSE8266236,0,0,0,0,0,0,0,0,0,0,0,0
John_Daly_Jr,1.0,M1422,22ACSE9233400,0,0,0,0,0,0,0,0,0,0,0,0
John_Gruden,1.0,M1423,22ACSE4462179,0,0,0,0,0,0,0,0,0,0,0,0
John_Lynch,1.0,M1424,22ACSE3692993,0,0,0,0,0,0,0,0,0,0,0,0
John_Marburger,1.0,M1425,22ACSE2098269,0,0,0,0,0,0,0,0,0,0,0,0
John_Robbins,1.0,M1426,22ACSE2467232,0,0,0,0,0,0,0,0,0,0,0,0
John_Rusnak,1.0,M1427,22ACSE3589836,0,0,0,0,0,0,0,0,0,0,0,0
John_Thune,1.0,M1428,22ACSE8749795,0,0,0,0,0,0,0,0,0,0,0,0
John_Velazquez,1.0,M1429,22ACSE1242947,0,0,0,0,0,0,0,0,0,0,0,0
John_Williams,1.0,M1430,22ACSE8895004,0,0,0,0,0,0,0,0,0,0,0,0
John_Wolf,2.0,M1431,22ACSE3824830,0,0,0,0,0,0,0,0,0,0,0,0
Jonathan_Byrd,1.0,M1432,22ACSE1480492,0,0,0,0,0,0,0,0,0,0,0,0
Jonathan_Edwards,8.0,M1433,22ACSE2334667,0,0,0,0,0,0,0,0,0,0,0,0
Jonathan_Fine,1.0,M1434,22ACSE4676493,0,0,0,0,0,0,0,0,0,0,0,0
Jonathan_Horton,1.0,M1435,22ACSE6056586,0,0,0,0,0,0,0,0,0,0,0,0
Jorge_Alberto_Galindo,1.0,M1436,22ACSE6851690,0,0,0,0,0,0,0,0,0,0,0,0
Jose_Carreras,1.0,M1437,22ACSE1489200,0,0,0,0,0,0,0,0,0,0,0,0
Jose_Luis_Chilavert,1.0,M1438,22ACSE6454248,0,0,0,0,0,0,0,0,0,0,0,0
Jose_Manuel_Durao_Barroso,6.0,M1439,22ACSE6444733,0,0,0,0,0,0,0,0,0,0,0,0
Joseph_Biden,5.0,M1440,22ACSE4154984,0,0,0,0,0,0,0,0,0,0,0,0
Joseph_Ganim,1.0,M1441,22ACSE9637185,0,0,0,0,0,0,0,0,0,0,0,0
Joseph_Salgado,1.0,M1442,22ACSE7150743,0,0,0,0,0,0,0,0,0,0,0,0
Joshua_Davey,1.0,M1443,22ACSE7523310,0,0,0,0,0,0,0,0,0,0,0,0
Judi_Dench,2.0,M1444,22ACSE5280389,0,0,0,0,0,0,0,0,0,0,0,0
Judy_Genshaft,2.0,M1445,22ACSE5221766,0,0,0,0,0,0,0,0,0,0,0,0
Jules_Asner,1.0,M1446,22ACSE3818729,0,0,0,0,0,0,0,0,0,0,0,0
Julien_Varlet,1.0,M1447,22ACSE5263207,0,0,0,0,0,0,0,0,0,0,0,0
Julio_Cesar_Franco,1.0,M1448,22ACSE7930312,0,0,0,0,0,0,0,0,0,0,0,0
Jung_Bong,1.0,M1449,22ACSE5627488,0,0,0,0,0,0,0,0,0,0,0,0
Kate_Burton,1.0,M1450,22ACSE8497250,0,0,0,0,0,0,0,0,0,0,0,0
Kate_Richardson,1.0,M1451,22ACSE7980710,0,0,0,0,0,0,0,0,0,0,0,0
Katharine_Hepburn,1.0,M1452,22ACSE3970538,0,0,0,0,0,0,0,0,0,0,0,0
Katie_Boone,1.0,M1453,22ACSE7969722,0,0,0,0,0,0,0,0,0,0,0,0
Katie_Smith,1.0,M1454,22ACSE9719881,0,0,0,0,0,0,0,0,0,0,0,0
Katrin_Susi,1.0,M1455,22ACSE8823584,0,0,0,0,0,0,0,0,0,0,0,0
Kay_Bailey_Hutchison,1.0,M1456,22ACSE7045466,0,0,0,0,0,0,0,0,0,0,0,0
Keanu_Reeves,12.0,M1457,22ACSE8959583,0,0,0,0,0,0,0,0,0,0,0,0
Keira_Knightley,2.0,M1458,22ACSE6229639,0,0,0,0,0,0,0,0,0,0,0,0
Keith_Urban,1.0,M1459,22ACSE3084513,0,0,0,0,0,0,0,0,0,0,0,0
Ken_Balk,1.0,M1460,22ACSE2058309,0,0,0,0,0,0,0,0,0,0,0,0
Ken_Watanabe,2.0,M1461,22ACSE7906341,0,0,0,0,0,0,0,0,0,0,0,0
Kent_Rominger,2.0,M1462,22ACSE8977671,0,0,0,0,0,0,0,0,0,0,0,0
Kevin_Hearn,1.0,M1463,22ACSE5264480,0,0,0,0,0,0,0,0,0,0,0,0
Kieran_Prendergast,2.0,M1464,22ACSE9047541,0,0,0,0,0,0,0,0,0,0,0,0
Kim_Dong-tae,1.0,M1465,22ACSE3214289,0,0,0,0,0,0,0,0,0,0,0,0
King_Abdullah_II,5.0,M1466,22ACSE4826262,0,0,0,0,0,0,0,0,0,0,0,0
Kirk_Ferentz,2.0,M1467,22ACSE8371355,0,0,0,0,0,0,0,0,0,0,0,0
Kristin_Scott_Thomas,1.0,M1468,22ACSE4457958,0,0,0,0,0,0,0,0,0,0,0,0
Kurt_Busch,2.0,M1469,22ACSE3254311,0,0,0,0,0,0,0,0,0,0,0,0
Lachlan_Murdoch,1.0,M1470,22ACSE2557423,0,0,0,0,0,0,0,0,0,0,0,0
Larry_Bowa,2.0,M1471,22ACSE9961493,0,0,0,0,0,0,0,0,0,0,0,0
Larry_Flynt,1.0,M1472,22ACSE9641282,0,0,0,0,0,0,0,0,0,0,0,0
Larry_Greene,1.0,M1473,22ACSE6464994,0,0,0,0,0,0,0,0,0,0,0,0
Larry_Thompson,4.0,M1474,22ACSE2193576,0,0,0,0,0,0,0,0,0,0,0,0
Laura_Bush,41.0,M1475,22ACSE6338433,0,0,0,0,0,0,0,0,0,0,0,0
Lauren_Hutton,2.0,M1476,22ACSE8742123,0,0,0,0,0,0,0,0,0,0,0,0
Laurence_Tribe,1.0,M1477,22ACSE2424514,0,0,0,0,0,0,0,0,0,0,0,0
Lazaro_Castro,1.0,M1478,22ACSE4746764,0,0,0,0,0,0,0,0,0,0,0,0
Lee_Ann_Terlaji,1.0,M1479,22ACSE8768462,0,0,0,0,0,0,0,0,0,0,0,0
Lee_Hyung-taik,1.0,M1480,22ACSE8730998,0,0,0,0,0,0,0,0,0,0,0,0
Lee_Yuan-tseh,1.0,M1481,22ACSE3754831,0,0,0,0,0,0,0,0,0,0,0,0
Leland_Chapman,2.0,M1482,22ACSE2816781,0,0,0,0,0,0,0,0,0,0,0,0
Leslie_Ann_Woodward,2.0,M1483,22ACSE1033400,0,0,0,0,0,0,0,0,0,0,0,0
Leslie_Moonves,2.0,M1484,22ACSE2465362,0,0,0,0,0,0,0,0,0,0,0,0
Lili_Marinho,1.0,M1485,22ACSE1672073,0,0,0,0,0,0,0,0,0,0,0,0
Lindy_Ruff,1.0,M1486,22ACSE4590948,0,0,0,0,0,0,0,0,0,0,0,0
Lisa_Murkowski,1.0,M1487,22ACSE8669171,0,0,0,0,0,0,0,0,0,0,0,0
Luca_Cordero_di_Montezemolo,1.0,M1488,22ACSE3932784,0,0,0,0,0,0,0,0,0,0,0,0
Lucie_Lapovsky,1.0,M1489,22ACSE5603209,0,0,0,0,0,0,0,0,0,0,0,0
